,number,value,datetime_start,datetime_complete,duration,params_lLegPt.rA1,params_lLegPt.rL0,params_lLegPt.rL1,params_lLegPt.rL2,params_lLegPt.x1,params_lLegPt.y1,params_sLegPt.rA1,params_sLegPt.rL0,params_sLegPt.rL1,params_sLegPt.rL2,params_sLegPt.x1,params_sLegPt.y1,user_attrs_prune,system_attrs_auto:sampler,state
4106,4106,6.0,2026-04-22 14:19:12.840198,2026-04-22 14:19:12.982254,0 days 00:00:00.142056,-48.357688924405906,78.82004348665009,10.0,71.77964730723252,-1.9800970359926797,60.0,-20.0,60.71098401485802,11.91956681587953,84.20561339152862,20.0,22.06539315697634,Unfeasible shape,GPSampler,PRUNED
4107,4107,6.0,2026-04-22 14:19:13.165190,2026-04-22 14:19:13.339626,0 days 00:00:00.174436,-46.708047432709435,78.78071947088839,10.0,71.57537903480528,-2.4611575284113325,60.0,-20.0,59.676798444563445,13.009529553363524,84.41782044733701,20.0,21.914027246375472,Unfeasible shape,GPSampler,PRUNED
4108,4108,6.0,2026-04-22 14:19:13.509955,2026-04-22 14:19:13.605010,0 days 00:00:00.095055,-65.33934170595433,16.25302897812621,28.808502642113872,10.0,50.24032727864038,11.895472001462885,-20.0,28.873276113603875,19.870427581933143,80.64535247142305,-2.901585701650074,-9.047922258291003,Unfeasible shape,GPSampler,PRUNED
4109,4109,6.0,2026-04-22 14:19:13.755706,2026-04-22 14:19:13.866107,0 days 00:00:00.110401,-47.59701851415049,78.74643700466866,10.0,71.61042668390093,-3.1252176091187094,60.0,-20.0,59.17829194386891,11.8299850051661,84.45216185414462,20.0,22.109603960608673,Unfeasible shape,GPSampler,PRUNED
4110,4110,6.0,2026-04-22 14:19:14.018467,2026-04-22 14:19:14.145172,0 days 00:00:00.126705,-47.135418316160255,78.89779539779384,10.0,71.57957084306987,-2.968909175380867,60.0,-20.0,59.612534205585455,11.898252902592924,84.53200693313083,20.0,21.84357860994145,Unfeasible shape,GPSampler,PRUNED
4111,4111,6.0,2026-04-22 14:19:14.297171,2026-04-22 14:19:14.408401,0 days 00:00:00.111230,-46.97341823534696,78.63187239394986,10.0,71.1134526771036,-2.5018524841093512,60.0,-20.0,59.639630998501744,11.830211902247346,84.3819943589891,20.0,22.214416843799057,Unfeasible shape,GPSampler,PRUNED
4112,4112,6.0,2026-04-22 14:19:14.591657,2026-04-22 14:19:14.813920,0 days 00:00:00.222263,-47.3736484285913,78.79396867887657,10.0,71.66182074700622,-2.670872901835046,60.0,-20.0,59.2696368038529,11.018786666135162,84.08753467781315,20.0,22.2432212770425,Unfeasible shape,GPSampler,PRUNED
4113,4113,6.0,2026-04-22 14:19:14.996107,2026-04-22 14:19:15.123159,0 days 00:00:00.127052,-47.44226062779479,78.86702211382803,10.0,71.40499692220052,-2.7538818791435675,60.0,-20.0,59.67188486777237,10.910606962249837,84.61054707796595,20.0,21.97181722786738,Unfeasible shape,GPSampler,PRUNED
4114,4114,6.0,2026-04-22 14:19:15.275077,2026-04-22 14:19:15.416953,0 days 00:00:00.141876,-47.46064564421119,78.88400176975331,10.0,71.60392404093807,-2.702955019916149,60.0,-20.0,59.08823703850264,12.393331254969098,84.78942211276551,20.0,21.73347687885395,Unfeasible shape,GPSampler,PRUNED
4115,4115,6.0,2026-04-22 14:19:15.567050,2026-04-22 14:19:15.742307,0 days 00:00:00.175257,-47.1582441889558,78.96431551354206,10.0,72.02256231339318,-2.3819942441700217,60.0,-20.0,60.41801719316905,11.943331519051503,84.18125229398282,20.0,22.64423868723783,Unfeasible shape,GPSampler,PRUNED
