,number,value,datetime_start,datetime_complete,duration,params_lLegPt.rA1,params_lLegPt.rL0,params_lLegPt.rL1,params_lLegPt.rL2,params_lLegPt.x1,params_lLegPt.y1,params_sLegPt.rA1,params_sLegPt.rL0,params_sLegPt.rL1,params_sLegPt.rL2,params_sLegPt.x1,params_sLegPt.y1,user_attrs_prune,system_attrs_auto:sampler,state
171,171,116.87369887742659,2026-04-21 16:53:55.957415,2026-04-21 16:54:00.989126,0 days 00:00:05.031711,-64.252429290789,64.45660394299432,33.69245721118902,29.560753405875122,82.70151805784221,-1.0685384656430053,-23.866232913085184,51.75330383307615,19.48683754247225,69.61071259243855,23.498666386519247,45.51156150301325,Unattained target,GPSampler,PRUNED
172,172,6.0,2026-04-21 16:54:01.140920,2026-04-21 16:54:01.204555,0 days 00:00:00.063635,-57.12345821667134,35.06490842697121,65.2185081099592,84.25885955844282,50.48062583388415,16.326316618368686,-78.4556048138358,54.145384044052406,47.59052776001026,97.8878536402687,27.614268239976518,29.65759157501497,Unfeasible shape,GPSampler,PRUNED
173,173,0.07908873842476538,2026-04-21 16:54:01.339969,2026-04-21 16:54:09.187876,0 days 00:00:07.847907,-63.86550731441017,74.51821216794582,36.62078409978989,54.18592352089962,86.39341909747829,43.26956890287906,-67.09554489266174,13.172185110275805,78.54110985131796,28.119428083525843,21.490008294388815,77.977796889102,,GPSampler,COMPLETE
174,174,6.0,2026-04-21 16:54:10.368983,2026-04-21 16:54:10.431856,0 days 00:00:00.062873,-53.72042282514697,82.5108412505589,86.87354040948688,60.912381021518016,55.46821859006553,-22.119716333280188,-28.301622005175048,47.11329339182744,61.22337816870701,85.91655765580096,35.21221737840108,43.3121745878854,Unfeasible shape,GPSampler,PRUNED
175,175,6.0,2026-04-21 16:54:10.552033,2026-04-21 16:54:10.615672,0 days 00:00:00.063639,-59.69454179735796,28.504534041092807,88.6588462166291,59.242911414197266,105.80489096410597,27.337473985742378,-26.68314141451527,17.587072328571345,80.10352182601804,41.81066982585483,-6.346194759079712,20.548299057775715,Unfeasible shape,GPSampler,PRUNED
176,176,11.29732815876352,2026-04-21 16:54:10.750886,2026-04-21 16:54:15.937411,0 days 00:00:05.186525,-46.3040543157451,77.11867056712275,88.81067618571142,93.6216051409058,60.32723299947881,48.138531029225135,-40.42237672703235,51.722539697949216,28.32528427060739,73.06219828906077,-5.402722656717231,70.3737143036345,Unattained target,GPSampler,PRUNED
177,177,6.0,2026-04-21 16:54:16.076551,2026-04-21 16:54:16.155154,0 days 00:00:00.078603,-65.58080679140059,48.13048624581288,12.785478578430935,53.29219558591011,41.92355140081956,78.92409676153278,-73.7001382381087,86.88120595626638,49.46240016382706,37.496575944129084,-7.973538346426544,38.76516497121797,Unfeasible shape,GPSampler,PRUNED
178,178,6.0,2026-04-21 16:54:16.300624,2026-04-21 16:54:16.340758,0 days 00:00:00.040134,-27.144512330241447,13.389597478926024,20.872313546515315,95.8204317285587,43.98316004465607,25.009515726534474,-30.05850832895581,14.070716659312588,21.716971765874604,55.90361411172188,-20.839884430774127,35.43358896580751,Unfeasible shape,GPSampler,PRUNED
179,179,6.0,2026-04-21 16:54:16.485592,2026-04-21 16:54:16.581769,0 days 00:00:00.096177,-43.53612020938481,86.44810577841268,96.69516846495519,39.810873540747906,7.8719019342875605,47.88106526276579,-58.68829839594463,98.27704593768215,28.582484431039994,87.47220233004288,20.646724555764692,26.338572447138176,Unfeasible shape,GPSampler,PRUNED
180,180,21.62899040860843,2026-04-21 16:54:16.704928,2026-04-21 16:54:21.194030,0 days 00:00:04.489102,-39.25264475386498,19.02256784317933,51.87412907885463,67.67682125938592,69.8384219921079,28.155075679491674,-21.953411534339274,26.848151652107873,59.974061374700625,40.53733390561665,-9.650970496703934,40.27275078722458,Unattained target,GPSampler,PRUNED
181,181,5.232566576106024,2026-04-21 16:54:21.330494,2026-04-21 16:54:27.802687,0 days 00:00:06.472193,-46.559292498532976,53.18672311169757,78.28195120048905,92.50117052335273,18.953419250204174,54.44230506612796,-55.99917629475932,33.8702848663861,97.03661188429115,56.912180511739784,-2.1122610966644295,107.51697042166754,Unattained target,GPSampler,PRUNED
182,182,7.631282964687536,2026-04-21 16:54:27.912734,2026-04-21 16:54:32.498015,0 days 00:00:04.585281,-48.17668468543265,89.56799791610305,50.041619896411376,57.68355408065444,50.198248917427286,30.873600164737418,-56.69571020101463,25.14495271719857,63.63501525685063,73.59228445915934,21.87555637139417,57.91635700563998,Unattained target,GPSampler,PRUNED
183,183,6.0,2026-04-21 16:54:32.652323,2026-04-21 16:54:32.748671,0 days 00:00:00.096348,-43.61662100491182,63.064144034602485,60.79741653518764,43.12981454417361,15.408731900680745,-15.857320724566032,-31.708699339354652,16.861496822403033,85.8995063736079,79.88336900642064,-28.268510000683968,41.628437260987255,Unfeasible shape,GPSampler,PRUNED
184,184,6.0,2026-04-21 16:54:32.901618,2026-04-21 16:54:32.997433,0 days 00:00:00.095815,-72.80071200011956,59.92066917446704,69.7559348993951,66.48119786982673,-1.6689233770373448,4.892750225524296,-33.76690050702669,29.644513702036253,94.51392867148573,54.82962685636889,1.9981463496189562,79.61163695896929,Unfeasible shape,GPSampler,PRUNED
185,185,6.0,2026-04-21 16:54:33.115971,2026-04-21 16:54:33.210795,0 days 00:00:00.094824,-54.73860212808838,87.61374735434782,50.269576113326174,14.57588193978214,104.78673785524839,62.16148668501285,-25.109294780233093,31.94414479312759,27.864583446675887,67.71464430976737,19.89847132107569,46.48344963829133,Unfeasible shape,GPSampler,PRUNED
186,186,6.0,2026-04-21 16:54:33.359088,2026-04-21 16:54:33.426815,0 days 00:00:00.067727,-62.752536799447036,63.75003356037203,43.4311757439364,85.14145839518052,105.84338062313239,-28.92111784434432,-36.254077098223846,67.57147782715072,53.543874234517986,60.02073639770476,2.4332485971934545,11.810346636038858,Unfeasible shape,GPSampler,PRUNED
187,187,6.0,2026-04-21 16:54:33.553058,2026-04-21 16:54:34.177723,0 days 00:00:00.624665,-49.236885825709265,83.55884588229841,89.61606564819057,68.60463349628616,24.624077765887556,-20.537328467279213,-59.20272890551956,79.95540729335731,41.872839130924085,71.38056634123737,21.027809316072137,72.12516898202117,Unfeasible shape,GPSampler,PRUNED
188,188,6.0,2026-04-21 16:54:34.304501,2026-04-21 16:54:34.400719,0 days 00:00:00.096218,-60.22331984411191,86.53071432052843,22.248436607041562,72.84795007368189,2.386556330296223,69.79754105784399,-22.487315181635893,80.58448371707877,90.41420732785669,16.20998924929613,9.34820874588953,52.861876173102495,Unfeasible shape,GPSampler,PRUNED
189,189,0.07478588917843965,2026-04-21 16:54:34.574611,2026-04-21 16:54:42.762867,0 days 00:00:08.188256,-33.75203075400562,76.18097826357713,12.017354201645908,27.7530681145976,44.298989766613204,66.13908900759925,-43.65908828123433,99.5424386177341,55.39553622964637,66.31496679947782,25.273188871153096,97.64210442524404,,GPSampler,COMPLETE
190,190,6.657185046449122,2026-04-21 16:54:43.946507,2026-04-21 16:54:49.513514,0 days 00:00:05.567007,-78.10092718930541,61.221178540476174,96.93638489123532,44.88440056070963,36.85022406463609,-5.639934348426603,-35.218093700627435,35.76212639538575,43.97529403114041,77.14529212294403,6.632759762942165,44.3287417501891,Unattained target,GPSampler,PRUNED
191,191,6.0,2026-04-21 16:54:49.653176,2026-04-21 16:54:49.709641,0 days 00:00:00.056465,-49.9760448274166,70.14177416403354,55.042327576636055,20.300175734975582,108.15537150156985,5.275279645411651,-65.07541941620487,22.197224986042833,47.22848825728255,54.837923035967144,-13.07273042357443,6.93626460182481,Unfeasible shape,GPSampler,PRUNED
192,192,6.0,2026-04-21 16:54:49.851594,2026-04-21 16:54:49.912475,0 days 00:00:00.060881,-48.53992410680677,90.1610530335508,81.27557179044801,85.61604581587157,47.85334165557345,7.7495757926190905,-71.9631368347626,57.33519398510343,28.15915128790881,13.745776487483985,1.7586567144435143,103.90970402317397,Unfeasible shape,GPSampler,PRUNED
193,193,6.0,2026-04-21 16:54:50.094244,2026-04-21 16:54:50.153448,0 days 00:00:00.059204,-74.20131287549374,41.96844811866177,77.60250913550196,26.201181818916844,87.14915197784482,17.1862860812153,-41.474906415129894,67.55384376392712,52.65348312012615,39.991314919965504,17.50330973094829,51.77804153632805,Unfeasible shape,GPSampler,PRUNED
194,194,6.0,2026-04-21 16:54:50.288202,2026-04-21 16:54:50.349668,0 days 00:00:00.061466,-74.96030127010609,24.108064724855815,96.166188069909,81.55113567686429,3.770612560034822,79.90557138630116,-73.18041906533227,31.634437351302115,18.787476234843503,57.85056799282672,-10.390670175880018,67.49275379815289,Unfeasible shape,GPSampler,PRUNED
195,195,6.0,2026-04-21 16:54:50.491947,2026-04-21 16:54:50.547183,0 days 00:00:00.055236,-27.153538217558072,72.32313717989743,84.90013500655947,75.16925619548681,0.5091449803057575,2.915504132156414,-41.39643666700471,94.5219438797537,68.15239933428637,28.157841165554554,34.67573429095232,1.1337236485002453,Unfeasible shape,GPSampler,PRUNED
196,196,13.426878946299063,2026-04-21 16:54:50.677355,2026-04-21 16:54:55.226403,0 days 00:00:04.549048,-57.39819049125386,20.115115021348593,71.18275296877675,73.85799290609285,44.10676767463209,37.484651264158444,-26.06926454196679,11.456333730754718,50.29921350994327,60.3549292825032,-3.7225784712046455,45.166999070120575,Unattained target,GPSampler,PRUNED
197,197,6.0,2026-04-21 16:54:55.378734,2026-04-21 16:54:55.458000,0 days 00:00:00.079266,-70.05038200910691,92.61654956626386,85.86975700153694,44.23015716431712,59.10390062356895,25.539774850601468,-75.50038348285332,41.3801491643391,91.9977447449191,39.98413053548394,-26.68060442141022,0.3505349000801097,Unfeasible shape,GPSampler,PRUNED
198,198,7.681357027518857,2026-04-21 16:54:55.646431,2026-04-21 16:55:00.305578,0 days 00:00:04.659147,-61.96606007638077,43.41074937304398,21.354152158330198,67.5374398225749,60.4060174438098,-7.2882938016432846,-51.344379008641255,33.05652039450456,83.96655218854309,39.38092730793362,26.22855419368139,40.208355822205974,Unattained target,GPSampler,PRUNED
199,199,6.0,2026-04-21 16:55:00.425363,2026-04-21 16:55:00.520547,0 days 00:00:00.095184,-75.58046867562481,50.31575257113552,89.56022696223937,56.28886295593927,109.23063242414797,-21.57472957200939,-77.52917073994833,88.811322715431,21.38416870848801,46.96014324916616,-16.64662453032451,99.93048462488694,Unfeasible shape,GPSampler,PRUNED
200,200,5.369804665045358,2026-04-21 16:55:00.655809,2026-04-21 16:55:06.090204,0 days 00:00:05.434395,-31.91705786835187,78.89041811864922,19.00438698858757,57.11556025654866,20.458674096252206,2.83863767289278,-32.30246393998953,66.12246082855879,13.301840984780517,53.47041779057329,21.287562029533234,104.1453004050293,Unattained target,GPSampler,PRUNED
201,201,6.0,2026-04-21 16:55:06.227056,2026-04-21 16:55:06.290416,0 days 00:00:00.063360,-46.10411269267475,15.343094221296106,98.89514750642431,18.608416103110628,56.55803965872303,68.15118989130804,-51.051027160712835,86.85987152254395,20.306277821140135,64.56948380553301,-20.133300495387935,45.949474097361566,Unfeasible shape,GPSampler,PRUNED
202,202,6.0,2026-04-21 16:55:06.426112,2026-04-21 16:55:06.489076,0 days 00:00:00.062964,-45.57835344081271,38.954064226409145,62.54116599192561,87.28893643459905,3.35577134134277,2.409707189144818,-23.0308004499038,62.83669781982954,37.60819754988917,70.02795352104185,20.191420602601994,35.64579083262288,Unfeasible shape,GPSampler,PRUNED
203,203,6.0,2026-04-21 16:55:06.657359,2026-04-21 16:55:06.720848,0 days 00:00:00.063489,-68.65143722382054,51.00046056216064,27.74602464607957,58.278773315869884,31.51235484160174,54.11264005897266,-55.62515201544057,97.84043073195882,41.14224383662632,44.80137106415969,-1.9836985930553332,109.98533595643345,Unfeasible shape,GPSampler,PRUNED
204,204,7.643685229723637,2026-04-21 16:55:06.857118,2026-04-21 16:55:11.421983,0 days 00:00:04.564865,-46.14691392131977,40.170600730648694,26.519896155583325,26.13172536667086,93.3819826915237,13.492572435158316,-41.367911565489145,49.22383855861797,67.13022687768938,25.819050965324347,6.233765460047614,67.74422287643073,Unattained target,GPSampler,PRUNED
205,205,6.0,2026-04-21 16:55:11.559796,2026-04-21 16:55:11.637830,0 days 00:00:00.078034,-66.27071793423302,90.6214035357397,70.84562327981487,49.86266104659762,101.2234955147374,37.67513455012167,-23.94067781130181,39.75718063150434,79.67316159668648,31.98348203336882,-5.174440089043571,25.44538256737043,Unfeasible shape,GPSampler,PRUNED
206,206,6.0,2026-04-21 16:55:11.807977,2026-04-21 16:55:11.887493,0 days 00:00:00.079516,-68.90899103137752,90.54916952574074,60.63693382934516,89.33511376819867,86.18194371768647,8.338556624570437,-65.993857258445,67.34417895006223,28.163245020736355,62.289917173339,-19.655577509618894,9.735601652203492,Unfeasible shape,GPSampler,PRUNED
207,207,6.0,2026-04-21 16:55:12.006773,2026-04-21 16:55:12.070350,0 days 00:00:00.063577,-54.648017720910886,90.54980012997052,36.62013837458774,60.385306003800714,100.11817329817175,77.82307609931162,-41.643746680284984,88.45479248267517,82.31425488179221,81.94831233365312,21.982866457346503,19.36324500512291,Unfeasible shape,GPSampler,PRUNED
208,208,6.0,2026-04-21 16:55:12.221818,2026-04-21 16:55:12.284961,0 days 00:00:00.063143,-33.713855539262475,98.63280917043068,14.408442862957207,69.51883364737466,20.677319262577477,31.692702003531757,-79.09738570171629,53.12649595823614,50.75058274203224,45.787730796982885,6.132026023083583,75.42617806688902,Unfeasible shape,GPSampler,PRUNED
209,209,6.0,2026-04-21 16:55:12.405005,2026-04-21 16:55:12.468448,0 days 00:00:00.063443,-25.21659908417871,28.229361651840954,19.72676469458579,82.05241200719843,97.0467768979029,47.311539108758524,-78.49978760973696,83.23684430436263,76.81040096717041,77.83984451663162,-6.048750968909118,58.642963881980606,Unfeasible shape,GPSampler,PRUNED
210,210,117.64019357377197,2026-04-21 16:55:12.602985,2026-04-21 16:55:17.600153,0 days 00:00:04.997168,-36.339138717678466,47.33605190865428,54.33451977037518,36.255877265191245,98.94790757082438,20.234704582543806,-74.73322415414802,20.88243910739853,93.46815374369572,99.09162535921058,19.373949583050532,21.103066892090045,Unattained target,GPSampler,PRUNED
211,211,18.541292702640234,2026-04-21 16:55:17.738198,2026-04-21 16:55:22.549252,0 days 00:00:04.811054,-21.880119788900167,37.12284483054704,52.51382248967467,96.00052880323031,10.313151712475204,67.5838150783219,-54.985600467883316,55.942116240257505,46.53683356248948,72.8602778682293,23.845658328807858,67.24043775463231,Unattained target,GPSampler,PRUNED
212,212,6.0,2026-04-21 16:55:22.685250,2026-04-21 16:55:22.795933,0 days 00:00:00.110683,-46.2970100293135,52.57438415731788,66.14879653799473,18.913060854339626,73.00920590011846,5.077197137991767,-67.22520721977554,67.20777868270554,27.491349047114472,85.62572599117686,9.646876362618258,89.98456832839258,Unfeasible shape,GPSampler,PRUNED
213,213,5.119431059134261,2026-04-21 16:55:22.958326,2026-04-21 16:55:27.454520,0 days 00:00:04.496194,-26.155636575889474,97.08529987818028,13.787457322332632,72.3384986180277,25.236693629991095,24.49272491747746,-44.4406274415427,47.64197292239778,98.92821110373929,24.14089876154084,17.13705891656499,33.34471688476438,Unattained target,GPSampler,PRUNED
214,214,8.781768847678805,2026-04-21 16:55:27.591409,2026-04-21 16:55:32.645746,0 days 00:00:05.054337,-65.6729339072689,32.76238714845961,74.48440135100023,91.22747481554794,66.23786711669483,62.1075804219405,-23.604767454008588,27.34772624062572,13.44397515200442,82.12522065830105,18.007616880851486,71.29464985025255,Unattained target,GPSampler,PRUNED
215,215,0.04666775459809003,2026-04-21 16:55:32.799954,2026-04-21 16:55:40.909034,0 days 00:00:08.109080,-63.954557704966916,86.4461551374326,11.836182173264472,61.89509869643345,71.39496015946679,28.138152234389118,-64.06326987770078,10.524419799704365,72.71269835102436,24.962467140107613,39.968456911897974,50.254109433206864,,GPSampler,COMPLETE
216,216,13.63678125749663,2026-04-21 16:55:42.026898,2026-04-21 16:55:47.663212,0 days 00:00:05.636314,-45.53746008148801,48.04914017936701,46.54100085524741,55.14557966528147,107.67155607774133,-19.446574921163673,-32.051908715903615,36.47867361130699,57.317102425933776,20.260490263559866,21.037533056403383,95.44858249761631,Unattained target,GPSampler,PRUNED
217,217,6.0,2026-04-21 16:55:47.799880,2026-04-21 16:55:47.879262,0 days 00:00:00.079382,-33.49541607791213,65.04076187043923,87.86345112323833,42.09083182011184,43.37740300324535,-19.32975848600409,-24.03630401779708,20.774550868325104,32.925596026400456,93.27036639355269,-26.87129430396275,7.867883298143507,Unfeasible shape,GPSampler,PRUNED
218,218,6.0,2026-04-21 16:55:48.025775,2026-04-21 16:55:48.104761,0 days 00:00:00.078986,-52.33914936962808,98.70753142048059,77.7481233689007,71.6914646951108,16.482130908915746,-6.996705940300075,-60.812025810981886,26.218507433208174,67.37267301530466,88.74544847014435,26.796675204413198,69.1759336880481,Unfeasible shape,GPSampler,PRUNED
219,219,6.0,2026-04-21 16:55:48.245743,2026-04-21 16:55:48.296749,0 days 00:00:00.051006,-41.76151714762972,79.52386634419967,72.8887075424525,54.451654236498015,42.310968687622136,56.87567044649529,-45.05465000978829,41.536068712119636,64.08940963438428,59.004427810287766,4.701507861250391,13.845629928765195,Unfeasible shape,GPSampler,PRUNED
220,220,6.0,2026-04-21 16:55:48.439712,2026-04-21 16:55:48.506765,0 days 00:00:00.067053,-62.86514886041043,30.079011238791026,53.51100153046336,51.43255026402724,9.429779580371935,22.306727488452786,-61.32697425375322,48.34156582153346,29.16468013359841,57.49631609772503,-6.988397798729391,48.83491177835439,Unfeasible shape,GPSampler,PRUNED
221,221,6.0,2026-04-21 16:55:48.645909,2026-04-21 16:55:48.717785,0 days 00:00:00.071876,-31.68320344358169,67.44791000603806,37.94375487807537,30.384726785154466,10.562922457204682,27.34728089691111,-71.16597824513516,22.78576838707488,88.70430338941487,66.72296390291453,-12.097326215058288,103.071952436231,Unfeasible shape,GPSampler,PRUNED
222,222,6.0,2026-04-21 16:55:48.850125,2026-04-21 16:55:48.912541,0 days 00:00:00.062416,-54.98016728919967,94.05527753119787,70.37943897704469,88.54422690156696,41.15689551271768,8.262967544290888,-52.079828401557705,49.49358325633775,90.64223246915329,40.96008732372254,-4.7456178616685065,0.25599838710512657,Unfeasible shape,GPSampler,PRUNED
223,223,6.0,2026-04-21 16:55:49.041627,2026-04-21 16:55:49.123866,0 days 00:00:00.082239,-24.779012575431523,21.698331274179054,61.44060891517212,34.9162931289856,28.82959330687757,-14.862693965534188,-63.11352960323397,45.253136873259294,15.984256275995119,25.208542315030833,-21.0934389582089,-9.674618843532668,Unfeasible shape,GPSampler,PRUNED
224,224,6.0,2026-04-21 16:55:49.273685,2026-04-21 16:55:49.385601,0 days 00:00:00.111916,-67.24605670750918,36.58340376270064,66.50735527678609,27.472887001749424,108.92541406619064,55.705323401663705,-33.99005435090359,54.12725942279831,71.10468155271414,71.06003756218078,33.65885884995709,71.17276975132368,Unfeasible shape,GPSampler,PRUNED
225,225,6.0,2026-04-21 16:55:49.514225,2026-04-21 16:55:49.575915,0 days 00:00:00.061690,-31.473578944586464,94.48318619129749,49.37525163758759,63.744503307792804,88.62956817035374,-29.24290143092052,-58.588822327157835,64.91538371367915,88.1739538457802,39.753454742961864,-21.42688149115011,83.8456072660683,Unfeasible shape,GPSampler,PRUNED
226,226,6.0,2026-04-21 16:55:49.698630,2026-04-21 16:55:49.773649,0 days 00:00:00.075019,-55.16327200560759,54.112295452399046,99.1936949752376,99.35572017453879,40.101825746725204,-23.900921411852238,-69.8564550083079,69.26099608288169,83.42537427931296,42.05090293278449,32.213503890606106,85.17052099935762,Unfeasible shape,GPSampler,PRUNED
227,227,6.0,2026-04-21 16:55:49.901696,2026-04-21 16:55:49.980139,0 days 00:00:00.078443,-74.41289133226704,86.08327062880024,94.74803294639437,60.99302075097801,108.30559584406129,74.97911889022387,-32.9340405614621,78.96180362474367,55.895475979122466,15.499677458107206,24.693497296989115,32.28523426044846,Unfeasible shape,GPSampler,PRUNED
228,228,6.0,2026-04-21 16:55:50.110646,2026-04-21 16:55:50.189922,0 days 00:00:00.079276,-62.152238965698785,71.47006853744453,61.70480585216593,71.02587754624494,109.62194606055574,-22.416581361360024,-31.58077299129485,36.308789954646315,18.58923702328829,37.24535338012605,30.952423577615335,88.3105534620958,Unfeasible shape,GPSampler,PRUNED
229,229,6.0,2026-04-21 16:55:50.313901,2026-04-21 16:55:50.365576,0 days 00:00:00.051675,-20.647275196694572,84.37310118910868,90.92040564875063,80.96970106527998,45.90345874221873,1.397910665571846,-57.84794954763063,51.23922091445376,28.9342528148764,91.37267222256366,-9.854222959345716,-4.764052815092568,Unfeasible shape,GPSampler,PRUNED
230,230,6.0,2026-04-21 16:55:50.496656,2026-04-21 16:55:50.579124,0 days 00:00:00.082468,-54.16597689947257,81.6374987195884,47.2131211920754,59.681401376525066,68.03974569889239,76.59434687291605,-72.39915316165923,67.56691915070053,69.38651636165105,50.736275873011365,9.610397962388944,62.476071384575505,Unfeasible shape,GPSampler,PRUNED
231,231,5.488790274306169,2026-04-21 16:55:50.739651,2026-04-21 16:55:56.014862,0 days 00:00:05.275211,-68.12361259249255,22.955205328714747,62.93776628671659,24.91921518745529,73.16574751870513,32.50939136456952,-34.79709634462276,63.424720188066495,35.23677378011621,48.18470162107139,24.199332039657463,71.98406452276333,Unattained target,GPSampler,PRUNED
232,232,6.0,2026-04-21 16:55:56.176128,2026-04-21 16:55:56.246401,0 days 00:00:00.070273,-53.792974016611275,71.065688718329,71.33544962945248,87.58298270601242,27.88358591526503,16.022708028146788,-53.24808624841779,87.95864162934336,45.14414318515702,96.73822396651111,-10.08088591867989,28.6929738065324,Unfeasible shape,GPSampler,PRUNED
233,233,0.05876343985968191,2026-04-21 16:55:56.388450,2026-04-21 16:56:04.117917,0 days 00:00:07.729467,-65.54287157748423,48.35049100924491,23.775508687484482,64.87802779673243,42.78812698775149,45.83958116784255,-59.52807414089676,42.06202979767186,57.5718929969539,71.68049438367112,19.572662718891927,58.57663101141124,,GPSampler,COMPLETE
234,234,6.0,2026-04-21 16:56:05.285131,2026-04-21 16:56:05.348085,0 days 00:00:00.062954,-22.296751055162225,48.04130283731152,11.469450645193074,94.92233003773781,51.769606575852265,72.01117385663632,-33.64002547056383,35.86902015656118,66.34771119654371,82.83459140178132,-26.280775006471423,22.23678337419809,Unfeasible shape,GPSampler,PRUNED
235,235,6.0,2026-04-21 16:56:05.482809,2026-04-21 16:56:05.561642,0 days 00:00:00.078833,-57.01828777357996,15.955214055458331,86.39334226407637,62.47350063516201,7.134569684895283,25.776339245510968,-21.68765282718409,57.62896956754865,82.26331366072905,42.06890913911886,-13.179442656390606,-1.1830964117447778,Unfeasible shape,GPSampler,PRUNED
236,236,6.0,2026-04-21 16:56:05.698067,2026-04-21 16:56:05.761463,0 days 00:00:00.063396,-26.913846093877098,21.502889066546626,18.138530812056086,30.911024947926826,63.565512971621175,75.72077715386536,-37.382658412506274,28.560301816122394,52.17180027587825,89.3098195351019,-29.369249503247715,10.331080952420287,Unfeasible shape,GPSampler,PRUNED
237,237,6.0,2026-04-21 16:56:05.930700,2026-04-21 16:56:05.977862,0 days 00:00:00.047162,-65.64988594029622,61.28588702891722,45.36827780997744,58.96365690683377,2.0103258271509947,6.625408036357527,-40.98310082352928,84.66476763114619,57.994794631396886,64.88584441655667,-22.88558657406358,34.423023532250504,Unfeasible shape,GPSampler,PRUNED
238,238,6.0,2026-04-21 16:56:06.131728,2026-04-21 16:56:06.211159,0 days 00:00:00.079431,-28.06325808443765,67.05959501099584,53.44944149294363,75.62979107773968,45.011857057385804,62.56059605601904,-50.483403710116875,45.760493691403155,59.65178052139792,58.986331245199054,-8.941313422934183,101.69499711120498,Unfeasible shape,GPSampler,PRUNED
239,239,6.0,2026-04-21 16:56:06.345930,2026-04-21 16:56:06.439960,0 days 00:00:00.094030,-76.8743997257346,61.2075938507075,15.252288621798535,78.10042779574118,30.392168841917645,78.71065882328588,-28.85600263931112,45.20997841615497,88.7174919140886,47.20242110346445,-0.24222532544780506,89.27297386838876,Unfeasible shape,GPSampler,PRUNED
240,240,6.0,2026-04-21 16:56:06.587194,2026-04-21 16:56:06.654329,0 days 00:00:00.067135,-23.64671012750138,13.83905048081309,21.52950262404983,72.42372669474656,11.75057096828322,31.14155638553425,-66.52306808546243,45.92937707782223,20.563031982414053,21.929450379391103,-17.9393269038259,48.5706803163325,Unfeasible shape,GPSampler,PRUNED
241,241,6.0,2026-04-21 16:56:06.777749,2026-04-21 16:56:06.850720,0 days 00:00:00.072971,-54.37894401649458,41.633363308437985,37.41398102459363,66.35530946218088,31.098514488857383,5.180298659065734,-26.072202913426274,92.69327058233617,84.54215917108348,38.25064540969471,30.66166266077095,8.495273263626654,Unfeasible shape,GPSampler,PRUNED
242,242,6.0,2026-04-21 16:56:06.977761,2026-04-21 16:56:07.080009,0 days 00:00:00.102248,-60.692071786559296,48.62589908251648,90.08029045054816,99.24638575860186,54.8753846706973,68.3062596908822,-38.47553004279127,10.257845028821283,52.172047048571514,17.66623412871138,-13.647891664113974,19.698757658037685,Unfeasible shape,GPSampler,PRUNED
243,243,6.0,2026-04-21 16:56:07.206992,2026-04-21 16:56:07.292204,0 days 00:00:00.085212,-45.40041066971027,50.15150843171084,20.54259358099734,40.72191776152272,60.654377400405295,4.752124426554126,-65.50809634761546,95.79039545845298,26.853924239328737,25.17831572295978,-28.933535859473086,69.26270146347622,Unfeasible shape,GPSampler,PRUNED
244,244,6.0,2026-04-21 16:56:07.425181,2026-04-21 16:56:08.012602,0 days 00:00:00.587421,-46.54787279938369,99.71952970739726,95.43373278267603,10.33541204209351,10.160987500714736,62.73314983771408,-46.21124733182823,66.54747821126568,66.90754213770273,17.85814713599095,6.190660796702645,91.22887145300943,Unfeasible shape,GPSampler,PRUNED
245,245,6.0,2026-04-21 16:56:08.167392,2026-04-21 16:56:08.212855,0 days 00:00:00.045463,-51.33170343642872,90.34128456360848,41.70319601781049,60.11219222980493,5.012617149642104,70.04209644998514,-74.81898019278931,44.90743593689847,95.59482365347358,11.382526971963067,30.68957505838076,95.98416884554237,Unfeasible shape,GPSampler,PRUNED
246,246,6.0,2026-04-21 16:56:08.360180,2026-04-21 16:56:08.462295,0 days 00:00:00.102115,-68.53927172116046,80.03668384956225,61.47210236235315,64.50845417739379,16.821001776661,-4.687917382805352,-42.30600454500505,60.88926344901702,49.24641002113894,83.10737594473966,-1.5260860410585444,110.55396406819305,Unfeasible shape,GPSampler,PRUNED
247,247,6.0,2026-04-21 16:56:08.617444,2026-04-21 16:56:08.675414,0 days 00:00:00.057970,-36.053997298193096,91.97749830223108,40.92957289560272,10.185223905966062,26.017951507885748,49.22069240881544,-61.16876808788298,45.46657928552033,16.217977343238204,67.2442616660224,12.910450855774997,46.190564284216634,Unfeasible shape,GPSampler,PRUNED
248,248,26.586766063918063,2026-04-21 16:56:08.806557,2026-04-21 16:56:13.795861,0 days 00:00:04.989304,-65.60858128819648,22.391189502196916,81.38932879561142,66.45376335952474,70.57328842417549,56.42655953130702,-29.876929192545354,57.779673902176484,68.64172358855694,93.1842261152567,10.811103837749265,96.68861000019194,Unattained target,GPSampler,PRUNED
249,249,6.0,2026-04-21 16:56:13.920058,2026-04-21 16:56:14.024527,0 days 00:00:00.104469,-68.0314071282295,82.80539463636407,44.037805078965064,86.42558001654983,105.41098211813654,-4.315517137725273,-79.94439193156244,86.44460344064959,53.38937436530728,44.678774260491984,17.26798611529842,110.68078354937042,Unfeasible shape,GPSampler,PRUNED
